Age,Salary,Buy
28.07,35490.42,0
26.19,51842.08,0
39.21,33018.63,0
50.29,124974.84,1
20.6,37581.18,0
42.23,97398.54,0
23.01,64556.25,0
19.53,49377.19,0
20.22,103130.9,0
53.03,79410.3,0
22.95,72018.91,0
19.9,97070.76,0
36.39,83864.79,0
53.45,59452.95,0
29.02,92677.97,0
35.71,107034.81,0
19.68,23470.11,0
36.86,80563.32,0
42.26,27498.83,0
41.98,44232.7,0
31.96,92866.14,0
31.25,132604.56,1
22.48,134764.74,1
33.41,29092.72,0
22.18,74483.66,0
50.2,95790.84,1
58.58,39119.09,0
58.74,119506.19,1
54.33,116750.58,1
43.23,137434.33,1
47.44,21103.18,0
29.98,48168.95,0
44.49,127534.27,1
37.14,107175.41,1
38.24,136270.68,1
49.83,27433.36,0
29.84,97605.32,0
31.36,93976.05,0
56.83,24637.67,0
20.36,86757.87,0
38.4,99237.64,0
56.34,44868.11,0
43.64,55532.85,0
40.95,103245.16,1
28.49,80879.12,0
32.42,131541.78,1
53.79,64509.63,0
41.49,54665.76,0
39.62,148032.57,1
22.18,138447.65,1
18.67,23769.06,0
58.47,120194.72,1
33.83,34343.52,0
43.33,23573.08,0
21.35,55580.42,0
46.69,55014.96,0
57.17,126511.44,1
42.18,112386.74,1
23.3,147609.23,1
42.43,112496.68,1
50.19,74373.22,0
35.07,110860.6,1
54.95,149929.68,1
45.24,112318.44,1
55.77,119018.58,1
44.19,141987.45,1
23.51,34774.66,0
31.01,111621.96,0
26.48,130604.77,1
56.17,144069.22,1
49.94,47426.01,0
46.41,85510.77,0
30.64,108472.13,0
25.73,52170.8,0
49.77,98061.47,1
37.91,53485.24,0
27.48,63349.41,0
43.9,77397.43,0
19.69,88794.71,0
31.7,78417.56,0
37.68,84115.42,0
24.21,58816.54,0
59.36,40665.46,0
26.78,26155.5,0
23.47,45477.23,0
26.55,95652.67,0
50.3,122195.01,1
35.87,42002.19,0
41.75,34112.2,0
18.88,117407.75,0
19.45,59670.58,0
36.72,143694.93,1
52.3,112861.34,1
55.18,62478.29,0
21.64,57640.56,0
40.61,88080.79,0
56.36,30288.81,0
34.29,35297.95,0
52.84,42861.52,0
23.62,120714.07,0
57.29,86801.46,1
49.56,21373.73,0
57.54,107557.15,1
46.42,75079.72,0
33.26,86410.81,0
57.4,47835.11,0
29.57,91731.69,0
31.95,147289.92,1
47.43,29547.81,0
50.14,56909.26,0
57.03,51589.69,0
26.6,52311.41,0
51.52,69231.83,0
49.02,126354.27,1
20.68,138671.63,1
34.26,46287.96,0
29.88,90583.49,0
30.79,102796.87,0
59.28,87837.57,1
45.0,76429.93,0
48.14,44956.82,0
59.02,83468.52,1
33.84,72157.93,0
51.68,123423.24,1
36.25,119268.57,1
54.52,37419.83,0
25.59,31507.48,0
57.8,138060.01,1
27.19,89616.09,0
31.7,131514.12,1
49.76,27559.65,0
34.54,88447.03,0
43.54,90125.45,0
36.67,131891.26,1
49.18,32689.3,0
27.59,51257.92,0
20.46,72849.98,0
30.6,132559.39,1
37.92,142054.83,1
25.06,149054.2,1
32.9,144695.15,1
34.8,20772.43,0
20.41,26202.08,0
42.5,39188.89,0
55.14,65352.07,0
24.37,127889.34,1
43.11,136045.31,1
45.92,44288.47,0
35.61,100556.34,0
47.45,139257.06,1
35.25,80285.13,0
39.19,33460.66,0
18.31,79515.77,0
47.05,68853.34,0
45.78,95095.54,1
19.61,77025.63,0
33.47,22254.97,0
59.12,149219.71,1
35.67,90660.23,0
39.08,81572.0,0
56.22,144100.26,1
48.12,40261.85,0
42.45,44600.89,0
51.51,125041.92,1
54.3,53908.04,0
37.19,123899.52,1
37.95,55299.35,0
34.21,24314.39,0
58.6,87211.91,1
47.28,45569.24,0
21.5,118520.02,0
54.24,103355.95,1
38.18,140068.35,1
20.89,121788.49,0
41.09,43500.87,0
35.52,124020.57,1
54.87,103425.82,1
26.57,106963.71,0
52.71,128194.18,1
41.42,94597.13,0
20.29,80580.46,0
58.82,102763.33,1
39.53,58734.47,0
30.22,43737.63,0
37.72,100156.42,0
54.03,50400.29,0
30.81,30388.96,0
26.09,20072.04,0
23.42,99081.52,0
30.51,67079.34,0
50.76,117800.43,1
37.81,68772.93,0
27.55,83180.45,0
24.98,72921.05,0
31.97,104574.72,0
57.48,66298.09,0
32.41,145289.79,1
59.5,141699.11,1
38.38,130243.63,1
25.52,139639.04,1
55.43,78388.16,0
37.33,89735.95,0
47.81,116472.04,1
59.32,110498.97,1
20.11,135788.22,1
22.06,113123.03,0
48.26,149725.01,1
29.84,65305.75,0
25.74,128289.71,1
19.65,110692.53,0
18.92,109880.24,0
50.53,62358.63,0
23.65,122128.23,0
37.64,137048.88,1
43.45,48411.3,0
35.99,101314.59,0
19.14,70977.53,0
50.91,148641.26,1
18.44,82248.27,0
50.0,49681.62,0
55.52,69641.49,0
36.18,104998.99,0
40.49,29891.62,0
38.03,98468.25,0
34.35,141059.22,1
55.27,130547.16,1
55.55,28797.56,0
32.1,149140.68,1
43.83,110834.5,1
56.93,41096.51,0
58.41,21614.09,0
39.38,42266.74,0
37.02,128962.87,1
29.71,22813.11,0
58.27,50309.15,0
24.0,118449.73,0
42.35,96194.37,0
29.87,121755.64,1
29.72,116999.57,1
35.01,26578.18,0
59.95,136026.48,1
20.31,49514.14,0
42.3,91941.02,0
21.47,103757.46,0
24.49,41921.67,0
36.46,146910.06,1
39.44,83460.27,0
28.87,27493.55,0
31.29,141844.07,1
21.65,96214.82,0
30.74,110895.12,0
58.6,88272.85,1
57.68,128515.93,1
32.06,24307.35,0
41.98,54889.19,0
56.2,81054.29,1
18.26,29958.47,0
52.05,111767.87,1
57.83,71176.24,0
21.84,55446.84,0
24.78,20439.25,0
58.35,113577.94,1
40.58,128395.21,1
18.6,71355.27,0
28.82,93348.34,0
36.9,49599.26,0
47.1,100885.69,1
48.79,21577.87,0
59.81,83523.71,1
30.08,103746.71,0
40.61,139364.93,1
40.4,69573.66,0
35.04,119474.73,1
25.1,97699.31,0
59.05,140511.57,1
53.84,71789.1,0
38.93,61482.39,0
43.34,135328.46,1
27.54,26401.77,0
40.84,37730.1,0
47.19,30712.58,0
39.64,129604.29,1
59.59,21378.97,0
43.68,132015.43,1
33.58,78664.81,0
50.43,20523.29,0
25.16,72213.87,0
34.15,44284.11,0
32.57,101172.06,0
36.14,108316.64,1
50.83,83378.58,0
38.34,25267.54,0
51.35,105296.74,1
42.21,129465.04,1
32.37,113642.16,1
52.02,127894.53,1
28.01,46066.24,0
27.42,135555.43,1
39.19,61885.15,0
28.96,21742.63,0
18.38,129640.91,0
45.23,142436.76,1
39.47,105222.57,1
36.71,50086.76,0
58.61,52726.78,0
41.99,80657.07,0
54.26,136718.04,1
23.86,39447.7,0
41.91,127376.58,1
54.46,57869.37,0
42.49,125116.2,1
48.16,139635.26,1
33.63,75574.2,0
21.88,67456.59,0
37.23,124288.77,1
34.57,88832.77,0
54.42,108978.38,1
28.25,100967.8,0
58.6,39875.55,0
58.24,129822.75,1
28.4,45450.76,0
32.62,141196.68,1
55.61,52574.27,0
58.6,115404.53,1
36.62,57005.2,0
31.48,61312.1,0
40.1,60300.24,0
46.89,117225.99,1
29.49,92385.97,0
48.93,134783.82,1
20.17,59958.45,0
20.07,109959.03,0
34.22,117883.32,1
32.85,39692.67,0
31.26,72076.62,0
38.62,82766.27,0
31.47,66239.36,0
26.07,61874.64,0
31.0,109234.59,0
58.95,48062.63,0
35.27,112220.8,1
36.68,141555.75,1
42.21,93475.68,0
59.3,99486.45,1
28.15,28961.25,0
46.61,132382.0,1
48.07,57108.21,0
43.51,99956.65,1
21.72,147284.58,1
46.43,97415.34,1
20.69,114212.23,0
43.04,77891.55,0
49.06,27847.56,0
26.86,123687.92,1
53.35,24549.85,0
19.27,111085.52,0
53.44,22979.8,0
37.33,132099.68,1
27.14,40492.68,0
23.62,86855.29,0
58.04,97629.59,1
21.05,79480.9,0
26.36,64299.25,0
32.61,80815.86,0
44.05,60484.05,0
40.88,76955.91,0
23.28,66658.69,0
30.17,93606.63,0
28.03,50930.14,0
26.97,148525.35,1
35.27,85113.09,0
47.57,45241.07,0
27.13,82018.68,0
33.4,132633.97,1
34.42,22834.88,0
59.01,108342.04,1
58.1,91235.81,1
51.61,42042.54,0
28.15,126271.94,1
20.86,67955.0,0
31.31,58194.26,0
29.21,127656.27,1
39.25,103008.26,0
50.66,136773.68,1
54.05,101884.88,1
53.48,116306.3,1
33.11,128737.97,1
46.86,27116.15,0
31.14,120886.36,1
20.56,99781.84,0
47.47,29036.01,0
18.41,86115.13,0
35.19,30719.55,0
31.83,115673.14,1
47.12,91045.22,0
50.18,143964.56,1
30.77,43807.6,0
52.09,98784.35,1
30.34,47505.68,0
36.75,99828.45,0
48.53,113944.46,1
47.1,113899.56,1
59.47,125959.62,1
27.46,130961.53,1
45.82,30045.32,0
43.61,64624.73,0
56.43,109325.93,1
24.57,84816.22,0
49.58,44787.87,0
41.87,91852.24,0
29.54,72966.63,0
37.93,70704.98,0
32.02,125267.98,1
42.33,72987.78,0
55.34,23439.09,0
41.91,27548.23,0
44.53,131311.73,1
39.79,144878.11,1
20.15,109493.21,0
27.78,67367.88,0
38.66,142018.04,1
31.03,106164.4,0
25.63,129763.36,1
39.17,119560.8,1
31.56,69288.11,0
28.84,82231.29,0
37.49,44197.18,0
23.6,57961.83,0
56.97,121156.34,1
54.44,136217.19,1
47.72,114179.86,1
22.46,80472.58,0
50.59,31246.2,0
51.93,27403.23,0
50.25,68662.32,0
22.79,80296.82,0
45.04,99185.68,1
53.04,20843.64,0
42.25,148663.98,1
45.15,67312.05,0
37.25,130252.31,1
40.21,89545.67,0
19.44,36957.13,0
44.84,123683.52,1
21.42,112277.52,0
36.27,88566.69,0
30.29,86891.9,0
40.91,31372.35,0
23.6,105260.36,0
47.05,138461.87,1
51.39,32121.84,0
24.86,54256.49,0
22.38,137300.04,1
24.11,56964.71,0
54.84,105012.68,1
40.18,89526.36,0
37.62,97522.59,0
22.48,74052.56,0
45.28,58998.89,0
54.46,26309.35,0
52.78,116756.52,1
44.29,116992.15,1
21.16,107194.35,0
22.72,103672.39,0
20.07,51683.23,0
28.81,22904.84,0
23.7,125133.0,1
28.92,83848.01,0
34.17,59888.96,0
57.61,33251.15,0
43.64,28153.81,0
53.07,65352.67,0
47.83,124615.82,1
22.73,139434.09,1
48.91,136577.68,1
29.55,139600.11,1
44.84,138004.29,1
32.32,88539.22,0
59.9,48524.03,0
29.07,123746.06,1
29.72,47782.69,0
57.09,54736.95,0
19.04,50323.06,0
47.26,86947.71,0
48.46,61837.58,0
53.13,40040.29,0
58.93,78912.54,1
58.98,133607.94,1
20.74,94171.87,0
52.52,134183.63,1
45.15,45463.38,0
45.19,41706.6,0
23.39,94825.03,0
45.31,80232.76,0
59.26,105822.44,1
56.3,123301.48,1
36.44,117669.95,1
19.68,142493.95,1
33.22,71773.33,0
52.71,46830.28,0
47.46,91618.64,0
37.29,34396.61,0
20.31,57550.65,0
35.93,47025.45,0
37.7,71553.28,0
57.0,34458.15,0
44.93,24139.43,0
31.09,105383.22,0
40.06,99332.37,0
20.77,112086.66,0
58.85,105850.24,1
33.12,34858.31,0
38.07,57840.25,0
32.92,36838.46,0
46.67,129586.41,1
45.81,117097.48,1
48.04,46198.51,0
29.26,64370.2,0
31.26,145659.95,1
23.26,97240.72,0
45.53,124150.23,1
19.67,54396.83,0
43.1,47306.88,0
54.53,121909.2,1
55.41,109163.42,1
36.86,108527.13,1
37.29,91842.5,0
21.23,93265.18,0
46.17,115640.68,1
52.49,55100.32,0
28.28,65859.9,0
35.69,133312.78,1
53.23,60152.48,0
54.84,91020.24,1
28.21,111343.13,0
41.12,149990.23,1
26.08,76587.87,0
22.28,75652.07,0
56.27,129536.49,1
52.46,124715.4,1
49.92,115039.86,1
20.05,80219.85,0
53.44,62112.09,0
36.4,99134.96,0
32.38,133909.03,1
40.95,134891.07,1
21.84,34104.78,0
49.78,75685.54,0
42.46,80413.85,0
25.84,147090.0,1
25.91,108139.74,0
25.74,72942.03,0
20.39,23387.53,0
42.69,93500.07,0
53.29,32489.88,0
18.73,128478.49,0
20.06,117827.43,0
42.06,79866.19,0
52.42,75797.4,0
31.72,136654.07,1
32.68,57499.59,0
43.05,52372.6,0
29.52,142095.67,1
19.12,125201.96,0
48.88,126681.33,1
44.28,45375.2,0
42.39,38628.48,0
49.15,23383.84,0
46.36,50815.4,0
26.65,120644.76,1
32.8,51204.99,0
23.3,114783.43,0
23.45,52748.07,0
46.4,71388.02,0
54.06,147811.1,1
58.43,51825.53,0
44.39,68928.18,0
25.73,59141.33,0
22.44,34251.25,0
52.14,83686.24,0
42.31,69229.79,0
43.97,110335.32,1
50.82,126287.29,1
47.54,90752.46,0
53.05,24185.53,0
20.36,100459.91,0
49.4,27200.79,0
53.74,100126.32,1
30.02,109053.89,0
44.9,45709.79,0
31.19,126515.0,1
58.23,138441.07,1
19.4,125701.31,0
42.35,59664.19,0
24.99,96263.59,0
47.91,138925.97,1
25.39,61686.41,0
27.89,126603.62,1
38.76,21231.77,0
56.42,20474.07,0
26.89,118762.52,0
24.06,118988.19,0
49.88,122567.03,1
39.03,140903.49,1
56.29,35327.82,0
24.16,50158.05,0
45.13,137484.24,1
27.78,43040.71,0
24.58,108689.8,0
46.7,88960.19,0
42.93,30815.18,0
49.7,57084.28,0
31.0,87648.39,0
36.81,130805.52,1
35.03,111980.0,1
59.33,100844.81,1
30.27,84484.28,0
30.38,58828.92,0
32.89,35501.84,0
41.71,73179.88,0
28.6,23707.4,0
56.44,47437.27,0
29.16,76222.84,0
55.62,74418.67,0
22.35,25758.41,0
45.58,96577.82,1
56.09,91458.95,1
25.09,30153.56,0
58.67,142611.2,1
37.02,32919.76,0
57.72,131128.44,1
46.43,20040.27,0
30.67,134696.54,1
25.91,22563.57,0
30.76,118515.56,1
21.91,67019.81,0
24.04,115968.18,0
22.4,72226.88,0
35.76,29218.03,0
51.41,119775.87,1
23.94,29262.85,0
23.47,139875.66,1
45.02,26626.62,0
26.28,82312.29,0
22.1,113994.48,0
25.01,71122.04,0
56.8,48240.35,0
52.5,118681.82,1
32.87,121958.31,1
45.54,139950.35,1
40.57,68901.46,0
46.44,85812.73,0
46.67,67206.7,0
44.41,53420.64,0
29.18,117634.28,1
19.64,64154.74,0
37.13,75659.43,0
55.42,72477.58,0
41.92,112645.96,1
52.96,139313.43,1
59.65,106678.29,1
24.87,81305.74,0
47.05,121296.66,1
46.32,103326.27,1
59.16,27879.35,0
59.4,32436.27,0
46.84,24929.2,0
28.23,79386.12,0
51.54,127360.95,1
22.5,60700.81,0
50.79,69940.82,0
56.23,138232.02,1
34.08,128797.45,1
44.49,106456.25,1
36.07,54684.49,0
36.39,35215.39,0
31.04,22087.65,0
50.01,33911.39,0
57.32,58037.54,0
57.51,91732.71,1
25.34,28320.01,0
54.74,37709.61,0
48.97,43540.49,0
28.62,102157.67,0
20.83,100052.67,0
29.26,91599.54,0
56.31,52565.19,0
44.59,68245.56,0
48.28,32569.66,0
28.8,49439.88,0
48.21,136701.68,1
19.18,147359.93,1
33.76,104195.75,0
44.32,139187.03,1
24.14,103556.45,0
52.57,24315.54,0
27.87,149579.14,1
45.4,32863.8,0
35.02,108743.43,0
43.03,52868.71,0
22.51,70957.54,0
18.71,103971.44,0
56.2,76743.36,0
29.32,52570.99,0
52.43,63478.0,0
59.97,64401.26,0
26.88,144712.11,1
29.14,123819.69,1
45.84,79611.34,0
58.55,45976.72,0
56.46,125432.09,1
39.12,40433.72,0
51.39,47360.09,0
23.7,67581.74,0
59.05,134445.27,1
58.5,37132.27,0
24.88,35890.45,0
30.58,84216.75,0
22.21,55933.37,0
29.41,93934.63,0
52.27,78712.77,0
33.89,76544.68,0
21.71,34556.49,0
32.37,38336.46,0
59.22,126740.22,1
44.45,135164.76,1
35.48,50508.86,0
24.99,34749.87,0
59.42,26944.17,0
52.48,99078.69,1
29.82,112995.92,0
20.94,68465.3,0
20.38,108357.86,0
23.06,112684.65,0
42.39,141594.5,1
57.01,28433.57,0
38.86,44997.92,0
53.4,28908.38,0
36.73,132839.21,1
47.76,123036.33,1
48.74,94703.47,1
25.31,30876.24,0
33.17,55530.61,0
44.77,58703.58,0
20.97,92896.62,0
33.18,53545.71,0
40.46,29484.78,0
59.84,114999.1,1
37.93,58880.43,0
52.27,78808.64,0
36.15,36596.66,0
51.45,124331.28,1
43.01,93519.14,0
55.24,137206.13,1
35.26,84411.3,0
43.38,142385.34,1
44.46,135942.87,1
35.53,94939.78,0
24.06,141406.15,1
21.93,62001.54,0
18.7,67533.48,0
54.69,25912.13,0
27.93,96596.12,0
26.88,113850.12,0
48.91,120557.49,1
31.44,39476.12,0
39.25,77740.68,0
24.83,42992.22,0
58.31,106076.56,1
53.77,40533.03,0
54.28,137541.28,1
35.08,49982.5,0
50.02,57882.29,0
24.04,130617.82,1
18.36,79600.79,0
18.84,23119.47,0
42.64,84296.21,0
37.13,30990.63,0
39.76,148094.81,1
18.31,96454.5,0
35.75,53349.24,0
48.16,93283.3,1
36.59,29992.72,0
48.75,123985.87,1
27.79,140292.65,1
52.15,133677.77,1
42.71,64428.49,0
26.85,62349.86,0
27.94,24561.39,0
44.38,104682.05,1
52.86,89537.62,1
35.46,79715.03,0
28.85,137992.02,1
54.41,41824.26,0
46.11,21256.61,0
36.82,29531.14,0
38.49,49038.29,0
26.58,24327.12,0
44.33,85369.68,0
33.07,60831.76,0
59.82,43462.79,0
38.17,117510.93,1
38.41,46578.67,0
41.77,109388.66,1
56.5,65404.44,0
51.63,86537.61,0
36.95,141402.72,1
48.19,24855.71,0
42.62,85034.39,0
38.68,131074.98,1
26.08,96436.65,0
37.49,55993.17,0
28.32,71698.55,0
56.42,108434.53,1
32.09,135805.55,1
58.0,25338.63,0
40.39,29300.05,0
44.52,62256.7,0
40.8,50261.36,0
23.43,54441.02,0
33.78,48765.1,0
22.16,45457.26,0
44.16,36981.12,0
36.77,141414.04,1
50.68,38744.63,0
27.26,46572.49,0
24.91,52014.54,0
35.07,141291.93,1
56.92,118242.84,1
47.84,122660.93,1
35.59,33618.57,0
39.73,128720.28,1
21.54,73065.1,0
59.35,54166.99,0
45.99,94847.51,1
29.99,126883.78,1
42.6,121224.78,1
22.6,135699.67,1
58.57,140657.18,1
25.34,50955.87,0
45.22,75101.53,0
28.31,21901.71,0
48.14,134311.82,1
50.63,40094.38,0
46.28,131991.73,1
43.81,62820.35,0
55.48,67857.37,0
21.3,25087.19,0
31.9,62494.24,0
28.43,135487.28,1
59.5,23321.16,0
34.35,72822.57,0
48.77,24081.95,0
46.76,68220.05,0
26.91,42443.28,0
28.04,52788.39,0
29.81,134087.79,1
35.27,76686.4,0
27.84,55593.74,0
18.83,96613.99,0
54.93,38473.9,0
58.56,53720.91,0
32.35,91012.24,0
32.22,50878.0,0
18.3,108286.61,0
46.57,83893.87,0
52.67,120358.58,1
24.16,143271.79,1
24.71,35054.64,0
51.18,63506.45,0
43.88,61541.38,0
19.88,39653.78,0
44.15,125339.41,1
30.97,118784.23,1
33.49,82975.31,0
50.33,89910.2,1
52.06,27740.74,0
34.81,92215.96,0
57.78,122874.4,1
35.07,94597.58,0
50.42,54489.83,0
38.32,106781.28,1
55.7,66993.5,0
56.13,90833.53,1
21.67,83383.5,0
57.33,69552.75,0
52.67,113454.14,1
51.24,134903.89,1
26.44,20677.63,0
51.82,141370.15,1
53.71,86496.97,1
30.14,111095.14,0
57.99,131231.19,1
20.09,80723.48,0
24.3,128546.63,1
40.58,43090.58,0
42.18,40691.78,0
45.1,105471.28,1
18.71,133118.59,1
58.34,136015.4,1
19.87,103686.26,0
24.01,88313.6,0
18.59,63081.1,0
41.81,147400.05,1
57.16,61560.44,0
45.97,116744.19,1
52.55,89157.63,1
18.56,99106.6,0
40.76,71152.47,0
37.3,145427.01,1
38.96,94318.7,0
21.03,141912.39,1
46.75,20986.88,0
39.14,94447.18,0
50.14,113234.3,1
38.38,116860.42,1
24.27,137646.99,1
45.23,20572.21,0
25.24,20042.92,0
54.64,81394.25,0
43.75,23808.18,0
24.6,146689.23,1
58.42,48868.47,0
39.77,81446.41,0
21.06,27947.89,0
44.33,87866.29,0
28.63,69394.3,0
51.76,25805.8,0
52.35,63566.15,0
59.12,70886.68,0
39.08,148689.79,1
37.11,47025.16,0
49.65,90821.35,1
23.56,148351.02,1
40.97,122962.5,1
40.94,149137.78,1
21.76,145878.78,1
35.56,83640.14,0
53.84,110528.86,1
53.96,34357.61,0
22.17,77349.35,0
21.81,125172.41,0
29.03,85693.59,0
54.74,111350.87,1
23.41,116947.67,0
48.24,52950.99,0
22.25,133840.92,1
44.17,79776.92,0
32.95,47324.06,0
51.13,132504.06,1
27.81,74316.44,0
44.85,117540.62,1
27.9,91244.3,0
47.97,69643.33,0
54.69,125283.93,1
23.33,95981.09,0
54.4,70773.07,0
42.93,34247.72,0
23.34,136407.89,1
35.96,24611.05,0
24.76,132214.36,1
47.41,66795.0,0
49.87,103114.04,1
22.44,139885.96,1
39.26,39721.86,0
52.21,93703.56,1
57.32,119376.27,1
39.57,118485.9,1
57.91,88332.15,1
40.5,101216.13,0
34.56,118478.51,1
53.62,129333.59,1
38.71,119035.7,1
37.82,66020.64,0
38.59,149574.43,1
53.56,76485.35,0
52.94,23180.41,0
34.95,67140.2,0
32.0,36611.78,0
38.66,35787.54,0
42.06,56599.56,0
28.01,26938.81,0
51.35,109506.58,1
38.43,29618.55,0
32.03,46427.64,0
22.49,32076.96,0
28.03,28211.81,0
57.87,54807.72,0
30.81,94346.87,0
25.09,145409.12,1
37.35,133822.37,1
30.9,133871.41,1
19.48,42888.71,0
31.57,54437.94,0
40.85,29931.13,0
41.17,121200.88,1
32.98,29076.12,0
36.79,92370.44,0
58.55,52223.82,0
33.85,51647.93,0
28.85,148794.26,1
28.23,118381.37,1
37.23,128802.12,1
49.9,94357.75,1
26.65,133231.86,1
47.79,103913.77,1
18.89,143002.58,1
35.6,56574.02,0
50.59,97391.54,1
32.23,109717.08,0
41.68,71081.85,0
26.61,134362.04,1
49.16,147374.41,1
20.2,84190.03,0
53.81,70783.29,0
26.32,81351.93,0
54.72,130855.78,1
32.81,103910.9,0
48.35,25820.41,0
31.41,90482.09,0
56.05,22249.02,0
23.32,121209.6,0
25.5,62680.6,0
38.71,81360.97,0
21.44,123828.15,0
26.23,26038.35,0
57.64,40610.4,0
59.01,71734.85,0
33.8,49890.27,0
56.78,63927.19,0
40.88,149762.72,1
29.33,127303.88,1
47.5,134907.24,1
45.67,141817.1,1
59.54,64321.66,0
29.13,58620.0,0
46.23,50428.12,0
20.18,127915.2,0
22.77,108341.74,0
18.16,50702.36,0
59.98,69009.2,0
51.7,85872.53,0
51.04,88658.21,1
39.41,135534.6,1
30.6,69473.6,0
24.35,138108.12,1
29.96,77377.78,0
33.79,117028.45,1
49.77,140933.06,1
40.67,137984.84,1
21.25,27403.87,0
18.76,46741.56,0
22.3,81997.71,0
35.24,76102.06,0
57.19,103315.92,1
44.77,142812.18,1
51.68,34612.61,0
37.59,78741.63,0
33.19,45013.43,0
22.55,136233.99,1
54.79,145395.42,1
50.89,82231.22,0
25.06,33521.34,0
39.51,122088.31,1
38.47,110628.38,1
44.25,66107.21,0
57.74,135362.97,1
42.35,146858.15,1
40.69,92521.0,0
20.11,93544.63,0
20.64,58676.76,0
25.87,95985.78,0
19.36,77153.5,0
49.22,59284.83,0
48.38,28734.08,0
23.71,52852.02,0
53.12,45721.1,0
24.5,90465.46,0
30.65,98217.1,0
28.46,99114.32,0
33.64,70463.53,0
28.7,74759.87,0
38.54,128451.0,1
35.11,81910.27,0
59.44,148410.53,1
20.35,77150.24,0
23.97,104445.52,0
20.22,26547.19,0
44.29,104934.19,1
20.29,130685.43,1
53.13,142519.52,1
39.5,149651.68,1
40.13,56683.22,0
41.59,94798.11,0
25.17,78593.34,0
26.3,93296.27,0
31.39,40468.88,0
42.93,131299.44,1
26.82,138243.96,1
22.89,78456.02,0
58.74,56455.88,0
18.92,38308.35,0
51.71,108889.43,1
51.1,60590.14,0
30.48,138240.01,1
23.7,107231.62,0
24.12,103939.09,0
47.29,92722.28,1
45.0,25950.92,0
50.88,141149.92,1
57.37,101631.87,1
47.06,149228.06,1
24.55,89856.33,0
28.22,112314.42,0
53.37,27307.24,0
26.79,102125.7,0
21.05,119404.45,0
47.54,121206.86,1
34.91,120114.51,1
56.64,49416.74,0
45.31,146801.8,1
21.8,149373.68,1
57.81,29827.46,0
28.86,141738.03,1
32.16,57628.4,0
34.89,109606.93,1
20.15,63954.42,0
38.85,145808.06,1
23.18,33195.5,0
34.84,84707.09,0
32.73,75646.21,0
50.46,62383.05,0
51.73,103919.42,1
24.44,37037.25,0
33.4,113166.11,1
33.68,147476.98,1
24.36,124592.63,1
51.54,131802.18,1
47.7,66752.78,0
26.0,62235.26,0
33.4,87216.29,0
22.44,25944.46,0
44.38,142896.56,1
23.1,38692.07,0
59.41,137391.7,1
50.79,30865.69,0
34.39,126941.24,1
42.3,39755.13,0
56.28,24957.11,0
41.27,113533.63,1
25.33,56434.49,0
33.91,112884.5,1
53.41,92161.08,1
45.06,34144.96,0
45.33,141176.91,1
54.41,78800.84,0
55.55,115478.15,1
56.63,85132.67,1
21.98,98566.99,0
40.85,59360.57,0
49.1,46046.84,0
49.79,90534.13,1
43.48,77228.47,0
25.01,70714.72,0
51.49,107433.74,1
48.24,109765.86,1
21.62,25969.61,0
37.48,64036.78,0
25.31,73529.39,0
32.17,32595.98,0
18.76,50667.11,0
34.81,26713.43,0
41.09,149511.47,1
44.02,115752.44,1
45.87,31368.52,0
53.12,22632.42,0
27.05,113507.41,0
23.06,77094.98,0
53.76,122283.57,1
24.58,140051.88,1
58.94,97909.05,1
53.39,44324.09,0
39.04,121685.22,1
59.22,144255.53,1
22.09,95430.07,0
30.73,108659.67,0
44.81,63871.71,0
32.7,69598.6,0
56.99,115505.08,1
20.76,140610.24,1
41.08,101768.49,1
42.82,122680.23,1
45.41,42312.55,0
28.74,47554.68,0
33.31,89164.51,0
53.43,42952.04,0
26.19,102549.36,0
52.73,57914.91,0
41.63,122899.24,1
50.01,125054.35,1
47.97,80292.37,0
26.72,43505.38,0
41.89,104080.74,1
54.44,149062.31,1
36.15,100936.82,0
58.6,24650.71,0
36.99,22248.22,0
24.0,61647.06,0
34.36,45451.89,0
57.97,125696.66,1
31.43,129824.74,1
54.46,53620.44,0
55.01,62333.82,0
32.71,50712.11,0
21.5,138089.73,1
48.43,85344.41,0
31.08,105297.82,0
50.88,74012.67,0
36.59,102031.85,0
38.38,70161.2,0
50.67,64158.2,0
34.06,102482.41,0
36.61,96838.07,0
33.8,58158.63,0
33.43,39415.3,0
40.09,67914.97,0
51.97,73975.69,0
33.19,101728.96,0
40.02,138888.74,1
46.17,24704.02,0
29.32,51675.93,0
29.66,45183.07,0
57.2,85298.27,1
48.39,75861.1,0
42.24,114774.89,1
45.2,51514.07,0
19.23,97284.79,0
43.96,134901.44,1
39.4,138388.11,1
40.92,144642.0,1
33.1,120523.95,1
21.42,137778.43,1
26.12,50489.01,0
57.93,45685.52,0
35.17,20843.45,0
37.6,111889.77,1
20.21,141870.73,1
19.58,44301.59,0
48.12,102802.66,1
40.6,117039.77,1
39.37,140589.85,1
28.21,104091.83,0
49.28,146138.19,1
25.07,64807.51,0
25.98,65490.71,0
37.35,90591.63,0
30.02,69855.24,0
28.39,20185.34,0
45.1,115130.36,1
45.34,117723.22,1
52.63,117106.7,1
35.54,64852.69,0
21.07,87897.63,0
29.49,66796.56,0
59.16,22084.73,0
43.04,93118.36,0
47.81,36088.89,0
18.31,30405.37,0
39.76,118214.88,1
19.58,21235.81,0
41.91,144671.1,1
